contract_address,minter_address,token_id,amount,timestamp
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0xB6A94DbA8A731eeE99DEa227098708C7b332047d,7,3,2024-03-31T14:42:09.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0xB732F1d01f48e67b4364f4c9D89678Cf7CEB6b0A,6,1,2024-03-31T14:41:39.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0x611FFB2A002E84e66cd3230642FF733B1c72a554,7,1,2024-03-31T14:41:25.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0xDE9EDb7659FfC872A5661331dbd9b6657227E577,6,1,2024-03-31T14:41:17.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0xB6A94DbA8A731eeE99DEa227098708C7b332047d,6,2,2024-03-31T14:41:15.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0x435608b22E5d9EB06e1f5aCEB89D454FDBD243a0,7,1,2024-03-31T14:41:01.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0x688d0CeF9d2Ad572E2b889eA595a042a1821e5Ff,3,1,2024-03-31T14:40:39.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0x435608b22E5d9EB06e1f5aCEB89D454FDBD243a0,6,1,2024-03-31T14:39:51.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0x611FFB2A002E84e66cd3230642FF733B1c72a554,6,1,2024-03-31T14:38:53.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0x688d0CeF9d2Ad572E2b889eA595a042a1821e5Ff,6,1,2024-03-31T14:35:41.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0x4b91475af6eC45997794b513349aADf7772De95a,7,1,2024-03-31T14:35:35.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0xC0Ee6782Cb958250Bb87EfA7e9dD4D900C2dE4Da,7,1,2024-03-31T14:35:19.000000Z
0xb5d00e222daad1b3030a6a1d0ce5f2edd8de7fd0,0xFdb6a41Da1B9b22bEcaE9F0f17e615c6855f0CAB,6,1,2024-03-31T14:34:21.000000Z
